,bbl,eui
20986,1007950028,64.1
20987,1008000025,65.8
20988,1005000036,54.9
20989,1008110051,35.8
20990,1005000038,54.9
20991,1008050019,34.8
20992,1007840051,35.9
20993,1015250015,37.3
20994,1008290036,138.4
20995,1007850018,38.2
20996,1007850067,40.1
20997,1007890001,61.6
20998,1007840041,45.3
20999,1007850037,43.7
21000,1007850041,72.4
21001,1007590045,52.1
21002,2030470014,70.7
21004,1000520008,115.4
21005,1004970009,51.0
21006,4035300039,59.5
21007,4006250004,115.0
21008,4012180001,102.3
21009,4015660006,130.2
21010,4013140017,86.4
21011,3084090001,63.4
21014,1004250030,50.2
21015,1021660044,98.5
21016,1021800350,92.8
21017,4053370027,24.3
21018,1010650036,105.9
21019,4033217501,64.3
21020,3012177501,40.2
21021,2057647501,72.3
21022,4035300039,119.0
21024,4123220001,74.4
21025,3011747503,28.0
21026,4000477501,58.6
21027,4001960027,77.9
21028,1003537503,55.3
21029,4161240033,12.0
21030,1005187505,35.3
21031,1004860036,63.8
21032,1005977504,70.7
21033,1002287504,74.6
21034,3001730001,123.9
21036,1016100009,109.4
21037,1016280006,107.0
21038,1016290030,86.8
21039,1011637504,61.9
21040,1010767502,20.8
21041,1015000054,38.4
21042,4017217501,60.1
21043,1007780007,35.0
21044,3048030037,49.5
21045,3035617501,42.7
21046,3059130012,101.0
21047,2029477501,99.0
21048,4032930074,88.9
21049,1012810061,159.6
21050,3013610056,91.5
21051,3018760001,26.3
21052,1006620003,97.8
21053,1013850001,346.3
21054,4102097501,46.2
21055,3018560001,79.0
21056,3071040275,58.1
21057,3071040275,3.2
21058,3071040275,193.8
21059,3071040275,3.5
21060,3071040275,2.6
21061,1009910060,52.8
21062,1000767501,92.6
21063,2023190002,36.9
21064,1006957511,39.0
21065,1012320057,60.1
21066,3050970120,62.3
21067,1011247501,71.5
21068,1016220073,90.3
21069,2022710005,129.4
21070,2037087501,71.4
21071,3008047501,61.7
21072,2037350012,10.2
21073,1012840014,175.9
21075,4000850030,43.2
21076,2022780070,41.4
21077,2023410010,35.2
21078,3018840048,70.3
21079,3018840040,70.8
21080,3055970053,37.6
21081,3051270066,33.4
21082,4035410023,68.9
21083,2027240134,110.4
21086,3029290046,104.0
21087,3021820021,117.0
21088,3064970038,94.5
21089,3052890083,25.8
21090,3050830050,36.7
21091,3056847503,32.5
21092,1021590074,56.3
21093,3051560048,53.2
21094,4033950016,72.3
21096,2022680027,31.8
21097,3030820065,33.1
21098,4028600016,2.2
21099,4158520060,65.0
21100,1014390042,58.4
21101,1014390009,54.5
21102,3035130001,279.3
21103,3018630010,25.4
21104,1008490063,61.8
21105,1008010024,46.4
21106,4006520042,63.7
21107,4051360050,85.0
21108,1018770037,17.8
21110,3018390040,32.4
21111,3052187501,43.5
21114,4043180001,7.9
21115,2033090031,41.8
21116,3059070006,91.4
21117,4098370080,100.2
21118,3067800001,38.1
21119,2024587501,54.9
21120,3014830003,25.7
21121,3033230001,27.1
21122,3019690022,88.3
21123,1018670001,441.6
21124,1018660001,80.4
21125,3028510001,36.8
21126,2025270055,64.7
21127,2028317501,77.1
21128,3038197501,72.0
21129,3038057501,78.8
21130,1017560026,71.9
21131,3038207501,69.5
21132,1017560024,52.4
21133,2025270050,59.2
21134,3014470001,67.3
21135,3019920020,70.5
21136,3038047501,84.2
21137,3001720005,94.0
21138,3070690001,142.7
21139,1013730060,60.5
21140,1021560068,99.1
21141,1021430044,76.7
21142,1021580062,101.6
21143,3008440013,11.1
21144,2043370032,52.2
21145,2043400086,74.7
21146,2029470052,68.1
21147,3067660086,22.2
21148,3025570003,32.4
21149,3002370020,71.1
21150,1014140013,36.3
21153,2024550059,87.4
21154,2024550062,48.3
21155,2024550059,151.6
21156,4013190021,28.0
21157,3010020001,64.6
21158,2028340001,114.2
21159,4002920027,53.5
21160,3023380027,32.4
21161,1003947507,59.0
21162,1018310056,72.3
21164,3067350080,32.3
21165,4038100375,31.8
21166,2039970030,70.7
21167,2030050077,92.9
21168,2028000008,99.4
21169,3062880037,78.5
21170,1011420061,101.3
21172,1008797504,20.3
21173,2032630058,14.8
21174,3073800024,79.1
21175,1000910013,99.1
21176,4004510001,31.4
21177,3016000007,108.0
21178,3050880021,37.3
21179,1012600020,192.0
21180,4003420002,106.7
21181,1010360036,64.9
21182,1010800105,71.8
21183,1010810060,70.0
21184,1010810029,103.1
21185,1010817503,21.0
21186,1007330005,53.6
21187,1010800028,131.6
21188,1013690045,79.1
21190,3057940100,141.5
21191,1019557502,70.8
21192,3027197501,25.1
21193,5000220070,30.3
21194,1015650017,100.2
21195,1006317502,100.9
21196,2033010004,104.7
21197,2031790057,104.2
21198,3024160151,34.2
21199,4004360021,14.7
21200,3015930023,36.6
21201,2024530007,80.8
21202,1008310007,68.5
21203,3060890044,89.9
21204,3073520039,79.9
21205,1022210005,52.1
21206,2032120082,79.9
21207,1005540035,66.2
21208,1007990012,54.6
21209,1012840014,158.1
21210,1009237501,58.2
21211,1005770019,67.3
21212,2037807501,36.0
21213,1020920036,81.9
21214,3025330033,46.9
21218,1002317501,60.4
21220,1015200027,61.2
21221,1015187501,78.6
21222,1015167502,23.3
21223,1010107507,86.7
21225,3018590006,80.9
21226,2028160001,83.6
21227,2024260004,110.9
21228,2032580222,87.0
21229,1015090051,62.5
21230,1006750012,41.7
21231,2057600112,97.0
21232,2028300021,107.6
21233,2028310065,100.3
21234,2033470038,139.0
21235,2033470036,71.3
21236,2024560075,93.6
21237,2028350016,91.3
21238,2028760112,82.1
21239,2029530048,107.5
21240,2032180074,88.2
21241,2031630021,131.8
21242,2031730048,108.9
21243,1021580045,93.2
21244,3050650065,60.0
21245,2024790001,84.1
21246,4015810014,100.3
21247,3064480006,77.6
21248,2031250040,79.0
21249,3060830038,12.3
21250,3060830041,101.6
21251,1012770027,131.6
21252,4049727504,45.9
21253,1000790010,29.2
21254,2028080009,17.2
21255,2046540001,80.6
21256,2037230048,60.7
21257,2030890037,84.9
21259,1013910029,31.5
21260,1002147504,192.4
21261,1004827502,65.3
21262,1008007502,78.9
21263,1004907502,88.4
21264,1022500072,29.4
21265,3032310033,57.8
21266,1013667501,90.1
21267,2051411135,62.5
21268,1001507504,28.2
21269,1006967504,55.1
21270,1005020038,62.2
21271,2026030067,52.0
21272,2026030067,20.7
21273,2026030073,63.3
21274,2026030078,72.6
21275,2043190010,104.6
21276,4040670001,19.8
21277,1019220049,114.5
21278,3013140050,73.0
21279,4049717501,62.7
21280,4050490023,34.5
21281,4053740038,84.3
21282,4096207501,62.6
21283,3051490008,106.2
21284,3022950021,179.2
21285,1021680036,62.6
21286,2024530081,48.4
21287,2024530068,53.5
21288,3036690022,59.0
21289,4020930001,78.4
21290,4020930245,95.6
21291,2059530240,89.8
21292,2059530038,83.5
21293,2059530230,84.7
21294,2059200653,95.9
21295,1018417503,76.5
21297,1007980071,48.3
21298,1018510012,60.7
21299,3024037501,37.3
21300,3053770043,59.5
21301,1008010008,23.2
21302,4014627501,96.2
21303,4000817501,46.8
21304,1012620024,42.2
21305,1011960052,64.6
21306,1008390063,63.9
21307,1013210042,67.1
21308,1014670005,49.5
21309,1020467501,77.4
21310,1015190067,43.4
21311,1013500035,85.9
21312,1007907505,35.5
21313,3050837503,37.4
21314,1008270060,51.9
21315,1012357501,89.1
21316,1019147502,66.8
21317,1014600017,55.5
21318,1012197501,80.5
21319,3011807503,33.3
21320,1009350053,85.2
21321,3067390047,34.7
21322,1007677502,52.8
21323,1003310120,88.5
21324,3072740060,73.2
21325,4020930001,86.2
21326,2026980079,42.1
21327,1018087501,50.7
21328,2028910037,127.9
21329,2026070032,167.6
21330,1018070015,56.3
21331,2028910042,103.3
21333,3014500001,50.8
21334,3038750050,20.2
21335,3052950052,60.0
21336,3049490031,58.5
21337,3068027504,27.5
21338,4003220112,19.6
21339,2029810021,99.2
21340,3001727501,40.2
21341,1021790185,79.1
21342,1022150470,72.5
21343,3031340005,50.0
21345,4018600100,64.0
21349,4033550140,91.0
21350,1008850008,60.4
21351,3058830001,33.8
21353,4090750001,14.6
21354,1015190040,112.3
21355,4098350026,47.3
21358,3047180001,294.8
21359,2026907502,43.0
21360,1001210001,69.2
21361,1001220001,630.5
21362,1001210001,48.9
21363,1001530024,46.5
21364,1001220001,54.1
21365,1019570001,139.6
21366,1019570001,663.6
21372,1019570100,17.9
21374,1019570200,272.6
21375,1019570001,1291.1
21379,1020710027,10023.2
21384,1019570001,89.2
21385,1020710027,129.6
21386,2043330001,202.2
21387,2043330001,1.5
21388,2043330001,150.7
21389,2043330001,63.7
21390,2043330001,678.2
21391,2043330001,455.4
21392,2043330001,386.6
21393,2059000050,267.4
21394,2059000050,265.6
21395,2059000050,316.0
21396,2059000150,63.9
21397,2059000150,43.6
21398,2059000150,113.5
21399,2059000150,17.0
21400,2059000150,23.1
21401,2059000150,95.9
21402,2059000150,128.3
21403,3000580050,76.5
21404,3000580050,73.1
21405,3000580050,170.3
21406,3002080025,487.3
21407,3002080025,649.1
21408,3002080025,321.0
21409,3006250002,619.5
21410,3006250002,2762.5
21411,3006250002,115.4
21412,3008800001,55.7
21413,3008800001,56.0
21414,3008800001,54.6
21415,3008800001,162.4
21416,3009210001,211.7
21417,3011670018,65.3
21418,3011670018,64.9
21419,3011670018,190.1
21420,3013160015,49.9
21421,3013160015,49.7
21422,3013160015,102.1
21423,1021500030,59.1
21424,1021500030,58.9
21425,1021500030,100.1
21426,3013550023,53.4
21427,3013550023,52.5
21428,3013550023,315.5
21429,3015180001,57.7
21430,3015180001,57.9
21432,3016160001,50.0
21433,3016160001,49.4
21434,3016160001,50.2
21435,3016160001,230.0
21436,3016430036,73.9
21437,3016430036,74.2
21438,3016430036,9.7
21439,3016710019,45.1
21440,3016710019,44.5
21441,3016710019,190.5
21442,3017230001,243.9
21443,3017230001,119.6
21444,3017230001,245.0
21445,3017390011,57.1
21446,3017390011,57.6
21447,3017390011,12.8
21449,3017590013,44.7
21450,3017590013,44.4
21451,3017590013,93.3
21452,3018190014,44.0
21453,3018190014,43.5
21454,3018190014,161.2
21455,3019260010,56.7
21456,3019260010,56.8
21457,3019260010,4.6
21458,2023430014,58.3
21459,2023500024,54.5
21460,2023460029,78.1
21461,2023430014,52.2
21462,2023500039,67.7
21464,2023560020,35.0
21466,3019620010,66.4
21467,3019620010,66.0
21468,3019620010,160.4
21469,3020390101,98.0
21470,3020390101,144.4
21473,3020390101,101.7
21474,3020910003,75.8
21475,3020910003,75.1
21476,3020910003,258.1
21477,3021030004,69.3
21478,3021030004,69.4
21479,3021030004,16.6
21480,3021770001,49.9
21481,3021770001,49.5
21482,3021770001,173.5
21483,3022460001,55.6
21484,3022460001,55.8
21486,3023910001,58.2
21487,3023910001,56.9
21488,3023910001,205.2
21489,3024530001,111.1
21491,3024530001,207.3
21492,3024540001,79.4
21493,3024540001,27.1
21494,3024540001,182.9
21495,3031850001,66.4
21496,3031850001,66.3
21497,3031850001,107.5
21498,2026150014,68.2
21499,2026150014,68.6
21501,2026150014,189.8
21502,3034160001,78.5
21503,3034160001,78.7
21504,3034160001,18.1
21505,3035700001,249.8
21506,3035700001,264.2
21507,3035700001,22.2
21508,3036040001,33.7
21510,3036040001,40.9
21511,3043920001,60.3
21512,3043920001,60.4
21513,3043920001,14.9
21514,3044010001,66.5
21515,3044010001,66.7
21517,3046480001,70.1
21518,3046480001,69.9
21519,3046480001,126.0
21520,3048110001,77.3
21521,3048110001,78.2
21522,3048110001,39.2
21523,3048110001,1.1
21524,3050510001,145.5
21525,3050510001,55.7
21526,3050510001,150.9
21527,3053230032,46.6
21528,3053230032,46.5
21529,3053230032,65.1
21530,3064180001,15.1
21531,3064180001,96.0
21532,3064180001,10.6
21533,2029050030,80.0
21534,2029050030,322.2
21535,2029050030,30.3
21536,1006180040,64.1
21537,3032300002,52.2
21538,3016130016,54.3
21539,3031320021,56.9
21540,1008780001,89.3
21541,1010707501,108.9
21542,2033560126,61.4
21543,2032120088,82.6
21544,2033180023,95.2
21545,2033490024,108.4
21546,2028790080,103.2
21547,2033080051,93.4
21548,2032020021,122.4
21549,2033240013,97.5
21550,2033530034,70.2
21551,2048340033,131.4
21552,2043250001,80.0
21553,2043100008,88.7
21554,2031540029,90.3
21555,2032950016,72.9
21556,2038380260,39.8
21557,3004410042,60.8
21559,1008800009,82.0
21560,4118860021,42.3
21570,1008880037,47.4
21571,3069430030,74.6
21573,3069430030,118.8
21574,3070540045,79.2
21575,3070540045,61.7
21576,3070540045,4624.6
21577,3070730101,156.7
21578,3070730101,70.5
21579,3070730101,157.5
21580,3074470001,35.6
21581,3074470001,35.4
21582,3074470001,89.7
21583,3077580001,60.3
21584,3077580001,59.7
21585,3077580001,206.6
21586,3079980005,53.9
21587,3079980005,24.9
21588,3079980005,54.2
21589,3080180001,43.2
21590,3080180001,43.0
21591,3080180001,127.3
21592,3085900600,79.4
21593,3085900600,126.3
21595,3085900600,74.0
21596,3085900600,31.8
21597,3085900600,121.2
21598,3087600485,32.4
21599,3087600485,118.0
21600,3087600485,28.4
21601,2029200002,74.4
21602,2032230050,33.8
21605,2032220062,776.6
21607,2032220062,44.7
21610,2032220062,2761.3
21612,2032220062,11.0
21619,2032230050,7.2
21620,2032220620,49.4
21623,2032230050,52.4
21624,2032230050,8.5
21633,2032220062,43.4
21637,4003540001,15.9
21639,4003540001,17.1
21640,4003630001,63.0
21641,4003630001,56.4
21642,4003630001,101.3
21643,4005940001,34.4
21644,4005940001,34.1
21645,4005940001,139.1
21646,4011090016,91.1
21648,4011090016,105.1
21649,4014190001,56.4
21650,4014190001,55.9
21651,4014190001,185.7
21652,4014410015,68.9
21653,4014410015,68.2
21654,4014410015,239.1
21655,4020770050,34.6
21656,4020770050,50.0
21657,4020770050,19.3
21658,4021280014,70.8
21659,4021280014,70.4
21660,4021280014,167.7
21661,4021430001,79.4
21662,4021430001,79.2
21663,4021430001,102.3
21664,4022090010,110.5
21665,4022090010,227.5
21666,4022090010,88.4
21667,4022090010,279.7
21669,2031090001,74.4
21670,2031090001,455.2
21671,4022480100,92.7
21672,4022480100,93.0
21673,4022480100,18.0
21674,4031720002,41.5
21675,4031720002,40.0
21676,4031720002,581.4
21677,4038660070,51.1
21678,4038660070,9.2
21679,4038660070,1351.0
21680,4038660070,192.4
21681,4038660070,2.7
21683,4038660070,1.5
21684,4038660070,29.8
21685,4043460075,97.7
21686,4043460075,97.5
21687,4043460075,97.8
21688,4044130020,76.8
21689,4044130020,77.2
21690,4044130020,6.7
21691,4047290001,37.6
21693,4047290001,42.4
21694,4050470001,48.9
21695,4050470001,45.6
21696,4050470001,1240.9
21697,4066060002,88.5
21698,4066060002,87.8
21699,4066060002,259.7
21700,4066970012,93.4
21701,4066970012,93.7
21702,4066970012,25.0
21703,4067890001,89.2
21704,4067890001,88.7
21705,4067890001,251.4
21706,4067890001,17.5
21707,2031200020,570.1
21726,2031200020,0.0
21740,2031200020,55042.4
21761,2031200020,57.9
21812,2031200020,1390.7
21854,2031200020,175.1
21855,2031200020,403.0
21856,2031200020,55.5
21857,4068340001,44.1
21858,4068340001,43.2
21859,4068340001,242.1
21860,4071170421,4.3
21861,4071170421,4.2
21862,4071170421,16.3
21863,4072900001,72.9
21864,4072900001,10.5
21865,4072900001,12.3
21866,4072900001,46.5
21867,4072900001,144.6
21868,4072900001,264.6
21869,4073120001,55.8
21871,4073120001,37.8
21872,4074100001,87.0
21873,4074100001,86.3
21874,4074100001,206.1
21875,4076190001,69.3
21876,4076190001,68.9
21877,4076190001,127.6
21878,4082210012,46.1
21879,4082210012,45.9
21880,4082210012,132.6
21881,4083610001,82.0
21882,4083610001,82.5
21883,4083610001,10.2
21884,4084010375,80.5
21885,4084010375,79.8
21886,4084010375,236.7
21887,4086160001,47.9
21888,4086160001,47.5
21889,4086160001,130.4
21890,2032390041,62.4
21891,2032390041,69.7
21893,2032390041,220.9
21894,4087170001,45.3
21896,4087170001,48.9
21897,4090530014,59.1
21899,4090530014,65.2
21900,4097560006,90.7
21902,4097560006,130.6
21903,4098670002,30.8
21904,4098670002,30.2
21905,4098670002,434.7
21906,4100930001,99.2
21907,4100930001,1283.0
21908,4100930001,88.4
21909,4109440301,39.3
21910,4109440301,39.2
21911,4109440301,115.1
21912,4113000001,100.0
21913,4113000001,102.8
21914,4113000001,72.2
21915,4113000001,171.0
21916,4124060180,122.2
21917,4124060180,118.6
21918,4124060180,178.0
21919,4124060180,205.8
21920,4132650030,40.4
21922,4132650030,138.2
21923,4155970001,54.4
21924,4155970001,52.8
21925,4155970001,235.2
21926,2032460002,96.5
21938,2032470220,1079.5
21940,2032470001,40.6
21942,2032470001,23.8
21943,2032470001,0.1
21944,2032460002,0.0
21945,4156930001,62.9
21946,4156930001,61.4
21947,4156930001,344.9
21948,4161810001,51.4
21949,4161810001,50.6
21950,4161810001,182.4
21951,4161890050,51.8
21952,4161890050,52.6
21954,4161890050,81.7
21955,5000060021,90.2
21956,5000060021,64.3
21957,5000060021,22.1
21958,5000490182,53.2
21959,5000490182,54.7
21960,5000490182,0.0
21961,5001860119,203.9
21962,5001860119,426.0
21963,5001860119,101.2
21964,5003080001,51.2
21966,5003080001,2.4
21967,5003190001,182.4
21968,5003190001,113.9
21969,5003190001,111.9
21970,5003190001,228.9
21971,5003190001,98.7
21972,5003190001,299.3
21973,5004870100,34.1
21974,5004870100,42.4
21976,5005450110,32.9
21977,5005450110,32.0
21978,5005450110,188.2
21979,1001670001,61.3
21980,1001670001,112.0
21981,1001670001,11.0
21983,2032720001,122.3
21998,2043360001,264.6
22002,2032720001,90.3
22004,2043360001,177.0
22007,2043360001,1275.9
22009,2032720001,333.6
22011,2032720001,60.9
22019,2032720001,1522.5
22020,2032720001,293.3
22021,2032720001,94.9
22022,5006100127,20.7
22023,5006100127,20.6
22024,5006100127,29.5
22025,5014780500,36.9
22026,5014780500,36.6
22027,5014780500,171.8
22028,5030970014,75.3
22029,5030970014,74.5
22030,5030970014,164.2
22031,5031250003,26.5
22032,5031250003,14.3
22033,5031250003,391.4
22034,5037050001,32.5
22035,5037050001,31.5
22036,5037050001,192.2
22037,5051060001,57.5
22038,5051060001,57.6
22039,5051060001,54.1
22040,5053360001,57.7
22041,5053360001,57.9
22042,5053360001,10.3
22043,5059000500,158.0
22044,5059000500,132.5
22045,5059000500,183.3
22046,5065440001,51.1
22047,5065440001,51.0
22048,5065440001,68.7
22049,1014030001,150.1
22050,1014030001,104.4
22052,2032990060,73.1
22053,2032990060,78.5
22055,2032990060,531.5
22056,4126720001,67.0
22057,4126720001,66.2
22058,4126720001,196.5
22059,2026050040,283.5
22063,2026050040,92.1
22064,2026050040,560.2
22068,2026050040,2364.0
22112,2026050040,26.7
22113,2026050040,10.2
22114,2026050040,10.8
22115,2026050040,25.4
22116,2026050040,26.2
22117,2026050040,22.2
22118,2026050040,224.6
22119,2026050040,592.0
22123,2026050040,13849.3
22124,2026050040,493.4
22126,2026050040,387.4
22129,1009620100,177.6
22130,1009620100,109.1
22133,1009620100,224.8
22134,1009620100,40.2
22135,1009620100,199.3
22136,1009620100,286.4
22137,4020180001,130.4
22138,4020180001,62.5
22139,4020180500,3.2
22142,4020180001,0.1
22143,4020180001,214.7
22144,4020180001,69.4
22145,4020180001,21.7
22146,4020180001,39.6
22147,4020180001,222.8
22148,4020180001,39.4
22149,4020180001,145.3
22150,4020180001,84.9
22151,4020180001,143.3
22152,4020180001,124.1
22153,4020180500,153.5
22154,2037020001,106.5
22155,2037020001,108.2
22156,2037020001,101.3
22157,2042050001,188.4
22164,2042050001,363.2
22165,2042050001,875.0
22166,2042050001,100.3
22167,2045260001,46.7
22168,2045260001,46.8
22169,2045260001,24.8
22170,2056410280,62.1
22171,2056410280,62.7
22172,2056410280,0.7
22173,2056500001,54.0
22174,2056500001,41.5
22175,2056500001,248.8
22178,2056500001,37.0
22180,2056500001,59.4
22181,2059370440,32.4
22186,2059370440,61.3
22187,3000860018,123.3
22190,3000860018,33.3
22191,3001280026,58.1
22192,3001280001,271.6
22193,3000970002,54.6
22194,3001310001,395.5
22195,3001310001,44.8
22196,3001390001,68.6
22197,3001390001,28.7
22198,3001390020,72.0
22199,1007760040,70.1
22202,1007770001,82.6
22203,1007770018,177.8
22205,1007760040,60.3
22207,3001690017,84.2
22208,3001690017,135.8
22210,3011830001,163.0
22213,3011830001,221.5
22214,3011830001,736.9
22218,3011830001,21.1
22219,3011830001,11.4
22220,3012590036,84.5
22221,3012590036,41.9
22222,3012940001,38.1
22223,3012890025,99.2
22226,3012870048,143.0
22228,3012890025,75.1
22229,3075520100,168.0
